site_ID,sample_dt,state_abb,HUC02_code,d2H__permil,d18O__permil,latitude,longitude,elevation__m,mean_annual_air_temp__degC,annual_precip__mm,d2H_precip_annual__permil,d18O_precip_annual__permil,dist2coast__km,d2H_precip_season_1__permil,d2H_precip_season_2__permil,d18O_precip_season_1__permil,d18O_precip_season_2__permil
USGS - 433003110521503,2005-12-20,WY,17,-133,-17.54,43.50080556,-110.8715833,1872.7613532459613,3.759999990463257,747.6199855804443,-119.56296595671382,-16.059671071849966,992.8670625,-138.18609945802083,-86.3756362346885,-18.479169935548747,-11.74800643183356
USGS - 433003110521503,2006-05-03,WY,17,-136,-18.4,43.50080556,-110.8715833,1872.7613532459613,3.759999990463257,747.6199855804443,-119.56296595671382,-16.059671071849966,992.8670625,-138.18609945802083,-86.3756362346885,-18.479169935548747,-11.74800643183356
USGS - 433003110521504,2005-05-11,WY,17,-135,-17.07,43.50066667,-110.8716111,1873.4532154830845,3.759999990463257,747.6199855804443,-119.56296595671382,-16.059671071849966,992.8670625,-138.18609945802083,-86.3756362346885,-18.479169935548747,-11.74800643183356
USGS - 433003110521504,2005-08-25,WY,17,-133,-16.59,43.50066667,-110.8716111,1873.4532154830845,3.759999990463257,747.6199855804443,-119.56296595671382,-16.059671071849966,992.8670625,-138.18609945802083,-86.3756362346885,-18.479169935548747,-11.74800643183356
USGS - 433003110521504,2005-12-20,WY,17,-134,-17.36,43.50066667,-110.8716111,1873.4532154830845,3.759999990463257,747.6199855804443,-119.56296595671382,-16.059671071849966,992.8670625,-138.18609945802083,-86.3756362346885,-18.479169935548747,-11.74800643183356
USGS - 433003110521504,2006-05-03,WY,17,-135,-17.82,43.50066667,-110.8716111,1873.4532154830845,3.759999990463257,747.6199855804443,-119.56296595671382,-16.059671071849966,992.8670625,-138.18609945802083,-86.3756362346885,-18.479169935548747,-11.74800643183356
USGS - 433003110521505,2005-05-11,WY,17,-138,-17.61,43.50066667,-110.8716111,1873.8616275525756,3.759999990463257,747.6199855804443,-119.56296595671382,-16.059671071849966,992.8670625,-138.18609945802083,-86.3756362346885,-18.479169935548747,-11.74800643183356
USGS - 433003110521505,2005-08-25,WY,17,-133,-16.7,43.50066667,-110.8716111,1873.8616275525756,3.759999990463257,747.6199855804443,-119.56296595671382,-16.059671071849966,992.8670625,-138.18609945802083,-86.3756362346885,-18.479169935548747,-11.74800643183356
USGS - 433003110521505,2005-12-20,WY,17,-133,-17.2,43.50066667,-110.8716111,1873.8616275525756,3.759999990463257,747.6199855804443,-119.56296595671382,-16.059671071849966,992.8670625,-138.18609945802083,-86.3756362346885,-18.479169935548747,-11.74800643183356
USGS - 433003110521505,2006-05-03,WY,17,-134,-18.02,43.50066667,-110.8716111,1873.8616275525756,3.759999990463257,747.6199855804443,-119.56296595671382,-16.059671071849966,992.8670625,-138.18609945802083,-86.3756362346885,-18.479169935548747,-11.74800643183356
USGS - 433005110521701,2011-04-29,WY,17,-131,-17.35,43.50138889,-110.8713889,1874.428527887839,3.759999990463257,747.6199855804443,-119.56296595671382,-16.059671071849966,992.8670625,-138.18609945802083,-86.3756362346885,-18.479169935548747,-11.74800643183356
USGS - 433005110521801,2011-04-27,WY,17,-135,-17.87,43.50138889,-110.8716667,1873.590368790003,3.759999990463257,747.6199855804443,-119.56296595671382,-16.059671071849966,992.8670625,-138.18609945802083,-86.3756362346885,-18.479169935548747,-11.74800643183356
USGS - 433005110521801,2011-08-25,WY,17,-134,-17.61,43.50138889,-110.8716667,1873.590368790003,3.759999990463257,747.6199855804443,-119.56296595671382,-16.059671071849966,992.8670625,-138.18609945802083,-86.3756362346885,-18.479169935548747,-11.74800643183356
USGS - 433005110521801,2011-10-20,WY,17,-134,-17.55,43.50138889,-110.8716667,1873.590368790003,3.759999990463257,747.6199855804443,-119.56296595671382,-16.059671071849966,992.8670625,-138.18609945802083,-86.3756362346885,-18.479169935548747,-11.74800643183356
USGS - 433031088063801,1994-08-02,WI,4,-67.5,-9.86,43.5086111,-88.11063889,294.11764705882354,7.730000019073486,842.440013885498,-53.337998118154275,-7.825250928509229,1055.170375,-81.81538454721422,-38.41489263814079,-11.59240538636421,-5.851135644870834
USGS - 433109093004001,1996-07-10,MN,7,-54.8,-8.44,43.51913889,-93.0109167,356.59859798841813,7.489999771118164,866.670000076294,-54.407803179171054,-8.12387779740191,1293.687875,-87.04088517532729,-42.72961074890048,-12.327141667627815,-6.619682597668041
USGS - 433114088152001,1994-07-12,WI,4,-79.6,-11.63,43.52044444,-88.2559167,318.5004571776897,7.630000114440918,837.7599925994873,-53.01596768589159,-7.777968733173349,1061.800375,-81.97531244115311,-38.49763323001977,-11.603312946610945,-5.860189637046227
USGS - 433122110514201,2011-04-26,WY,17,-138,-18.1,43.52277778,-110.8616667,1884.08412069491,3.430000066757202,936.3600006103516,-119.51435061036031,-16.058980462308106,992.8670625,-137.62671828335334,-86.37037589408025,-18.41448633880353,-11.748620323021719
USGS - 433122110514201,2011-08-24,WY,17,-133,-17.61,43.52277778,-110.8616667,1884.08412069491,3.430000066757202,936.3600006103516,-119.51435061036031,-16.058980462308106,992.8670625,-137.62671828335334,-86.37037589408025,-18.41448633880353,-11.748620323021719
USGS - 433122110514201,2011-10-19,WY,17,-134,-17.6,43.52277778,-110.8616667,1884.08412069491,3.430000066757202,936.3600006103516,-119.51435061036031,-16.058980462308106,992.8670625,-137.62671828335334,-86.37037589408025,-18.41448633880353,-11.748620323021719
USGS - 433126088002301,1993-09-06,WI,4,-72,-10.73,43.5238611,-88.0081944,265.1630600426699,7.760000228881836,845.0000038146973,-54.110338490175515,-7.909945378955696,1050.794125,-82.18755988351757,-38.59579804584322,-11.627277810407598,-5.855870878789719
USGS - 433230116471801,1981-12-09,ID,17,-142,-18.1,43.5415471,-116.7893055,689.4239561109417,10.979999542236328,221.46000051498413,-101.72805217391726,-13.389347437835236,591.6628125,-110.11518950800988,-88.85600672189511,-14.605960563995524,-11.522166819810566
USGS - 433231124132201,1986-06-05,OR,17,-49,-7.3,43.54178085,-124.2240046,9.143553794574824,11.460000038146973,1743.2700023651123,-52.68516631733875,-7.553637510090184,NA,-54.136881340760254,-47.19233844824201,-7.7857675115864025,-6.675331382203138
USGS - 433247110504501,2005-05-12,WY,17,-132,-16.94,43.54569444,-110.8462778,1892.7156354769886,3.6600000858306885,601.9500007629395,-117.44240789727003,-15.789583692230066,996.3980625,-137.92313596038184,-84.7285699755829,-18.450758865351013,-11.53889238424553
USGS - 433247110504501,2005-08-25,WY,17,-131,-16.85,43.54569444,-110.8462778,1892.7156354769886,3.6600000858306885,601.9500007629395,-117.44240789727003,-15.789583692230066,996.3980625,-137.92313596038184,-84.7285699755829,-18.450758865351013,-11.53889238424553
USGS - 433247110504501,2005-12-20,WY,17,-132,-16.83,43.54569444,-110.8462778,1892.7156354769886,3.6600000858306885,601.9500007629395,-117.44240789727003,-15.789583692230066,996.3980625,-137.92313596038184,-84.7285699755829,-18.450758865351013,-11.53889238424553
USGS - 433247110504501,2006-05-04,WY,17,-138,-18.5,43.54569444,-110.8462778,1892.7156354769886,3.6600000858306885,601.9500007629395,-117.44240789727003,-15.789583692230066,996.3980625,-137.92313596038184,-84.7285699755829,-18.450758865351013,-11.53889238424553
USGS - 433247110504502,2005-05-12,WY,17,-138,-18,43.54569444,-110.8462778,1892.6790612618104,3.6600000858306885,601.9500007629395,-117.44240789727003,-15.789583692230066,996.3980625,-137.92313596038184,-84.7285699755829,-18.450758865351013,-11.53889238424553
USGS - 433247110504502,2005-08-25,WY,17,-133,-17.26,43.54569444,-110.8462778,1892.6790612618104,3.6600000858306885,601.9500007629395,-117.44240789727003,-15.789583692230066,996.3980625,-137.92313596038184,-84.7285699755829,-18.450758865351013,-11.53889238424553
USGS - 433247110504502,2005-12-20,WY,17,-133,-16.94,43.54569444,-110.8462778,1892.6790612618104,3.6600000858306885,601.9500007629395,-117.44240789727003,-15.789583692230066,996.3980625,-137.92313596038184,-84.7285699755829,-18.450758865351013,-11.53889238424553
USGS - 433247110504502,2006-05-04,WY,17,-139,-18.85,43.54569444,-110.8462778,1892.6790612618104,3.6600000858306885,601.9500007629395,-117.44240789727003,-15.789583692230066,996.3980625,-137.92313596038184,-84.7285699755829,-18.450758865351013,-11.53889238424553
USGS - 433247110504503,2005-05-12,WY,17,-138,-18.23,43.54569444,-110.8463611,1892.2919841511732,3.6600000858306885,601.9500007629395,-117.44240789727003,-15.789583692230066,996.3980625,-137.92313596038184,-84.7285699755829,-18.450758865351013,-11.53889238424553
USGS - 433247110504503,2005-08-25,WY,17,-133,-16.96,43.54569444,-110.8463611,1892.2919841511732,3.6600000858306885,601.9500007629395,-117.44240789727003,-15.789583692230066,996.3980625,-137.92313596038184,-84.7285699755829,-18.450758865351013,-11.53889238424553
USGS - 433247110504503,2005-12-20,WY,17,-134,-17.32,43.54569444,-110.8463611,1892.2919841511732,3.6600000858306885,601.9500007629395,-117.44240789727003,-15.789583692230066,996.3980625,-137.92313596038184,-84.7285699755829,-18.450758865351013,-11.53889238424553
USGS - 433247110504503,2006-05-04,WY,17,-135,-18.17,43.54569444,-110.8463611,1892.2919841511732,3.6600000858306885,601.9500007629395,-117.44240789727003,-15.789583692230066,996.3980625,-137.92313596038184,-84.7285699755829,-18.450758865351013,-11.53889238424553
USGS - 433247110504504,2005-05-12,WY,17,-138,-18.43,43.54569444,-110.8464722,1892.770496799756,3.6600000858306885,601.9500007629395,-117.44240789727003,-15.789583692230066,996.3980625,-137.92313596038184,-84.7285699755829,-18.450758865351013,-11.53889238424553
USGS - 433247110504504,2005-08-25,WY,17,-134,-17.47,43.54569444,-110.8464722,1892.770496799756,3.6600000858306885,601.9500007629395,-117.44240789727003,-15.789583692230066,996.3980625,-137.92313596038184,-84.7285699755829,-18.450758865351013,-11.53889238424553
USGS - 433247110504504,2005-12-20,WY,17,-133,-17.06,43.54569444,-110.8464722,1892.770496799756,3.6600000858306885,601.9500007629395,-117.44240789727003,-15.789583692230066,996.3980625,-137.92313596038184,-84.7285699755829,-18.450758865351013,-11.53889238424553
USGS - 433247110504504,2006-05-04,WY,17,-135,-18.05,43.54569444,-110.8464722,1892.770496799756,3.6600000858306885,601.9500007629395,-117.44240789727003,-15.789583692230066,996.3980625,-137.92313596038184,-84.7285699755829,-18.450758865351013,-11.53889238424553
USGS - 433247110504505,2005-05-12,WY,17,-137,-18.48,43.54566667,-110.8464722,1892.7522096921668,3.6600000858306885,601.9500007629395,-117.44240789727003,-15.789583692230066,996.3980625,-137.92313596038184,-84.7285699755829,-18.450758865351013,-11.53889238424553
USGS - 433247110504505,2005-08-25,WY,17,-135,-17.54,43.54566667,-110.8464722,1892.7522096921668,3.6600000858306885,601.9500007629395,-117.44240789727003,-15.789583692230066,996.3980625,-137.92313596038184,-84.7285699755829,-18.450758865351013,-11.53889238424553
USGS - 433247110504505,2005-12-20,WY,17,-133,-16.87,43.54566667,-110.8464722,1892.7522096921668,3.6600000858306885,601.9500007629395,-117.44240789727003,-15.789583692230066,996.3980625,-137.92313596038184,-84.7285699755829,-18.450758865351013,-11.53889238424553
USGS - 433247110504505,2006-05-04,WY,17,-135,-17.68,43.54566667,-110.8464722,1892.7522096921668,3.6600000858306885,601.9500007629395,-117.44240789727003,-15.789583692230066,996.3980625,-137.92313596038184,-84.7285699755829,-18.450758865351013,-11.53889238424553
USGS - 433310084000301,1991-08-21,MI,4,-113,-15.9,43.55280269,-84.0008118,185.00457177689728,8.600000381469727,807.5799980163574,-62.16383937992632,-9.230191645220456,811.7856875,-88.44175647552225,-45.37249088530858,-12.769602221700318,-6.968540717295156
USGS - 433317093175601,1996-07-16,MN,7,-59.1,-8.74,43.5544722,-93.2993611,378.5431270953977,7.300000190734863,859.7299957275391,-55.088560928129084,-8.177518103082855,1301.950375,-87.83665355448912,-43.56018866183762,-12.401966143807428,-6.690377736451137
USGS - 433331088030801,1993-08-25,WI,4,-60.7,-9.18,43.55860836,-88.0523159,243.21853093569032,7.800000190734863,844.5900039672852,-53.96878938669002,-7.886499522653533,1048.3113125,-82.19221731464523,-38.59338856441843,-11.621552985150826,-5.851738070371548
USGS - 433331088030802,1993-08-25,WI,4,-58.4,-9.08,43.55860836,-88.0523159,243.21853093569032,7.800000190734863,844.5900039672852,-53.96878938669002,-7.886499522653533,1048.3113125,-82.19221731464523,-38.59338856441843,-11.621552985150826,-5.851738070371548
USGS - 433331089283701,2014-08-21,WI,7,-61.2,-9.11,43.5585926,-89.477065,251.14294422432184,7.909999847412109,902.1399993896484,-53.96101535980128,-7.843407723138764,1113.056875,-84.47560568421277,-40.28020401030046,-11.847963166555997,-6.048018487758546
USGS - 433336088025901,1993-09-06,WI,4,-63.6,-9.9,43.5598611,-88.0505278,245.35202682109113,7.800000190734863,844.5900039672852,-53.96878938669002,-7.886499522653533,1048.3113125,-82.19221731464523,-38.59338856441843,-11.621552985150826,-5.851738070371548
USGS - 433347096113501,1996-04-10,MN,10,-64,-9.56,43.563025,-96.1933618,425.5227064919232,7.449999809265137,722.6700019836426,-58.391597376258076,-8.449913938206164,1457.538875,-91.46709694007261,-45.71772875955171,-12.713105088949519,-6.816344487698784
USGS - 433347096113501,1996-05-22,MN,10,-65.8,-9.55,43.563025,-96.1933618,425.5227064919232,7.449999809265137,722.6700019836426,-58.391597376258076,-8.449913938206164,1457.538875,-91.46709694007261,-45.71772875955171,-12.713105088949519,-6.816344487698784
USGS - 433347096113501,1996-08-13,MN,10,-65.2,-9.43,43.563025,-96.1933618,425.5227064919232,7.449999809265137,722.6700019836426,-58.391597376258076,-8.449913938206164,1457.538875,-91.46709694007261,-45.71772875955171,-12.713105088949519,-6.816344487698784
USGS - 433347096113501,1996-11-14,MN,10,-64.6,-9.31,43.563025,-96.1933618,425.5227064919232,7.449999809265137,722.6700019836426,-58.391597376258076,-8.449913938206164,1457.538875,-91.46709694007261,-45.71772875955171,-12.713105088949519,-6.816344487698784
USGS - 433347096113501,1997-04-08,MN,10,-74.9,-10.65,43.563025,-96.1933618,425.5227064919232,7.449999809265137,722.6700019836426,-58.391597376258076,-8.449913938206164,1457.538875,-91.46709694007261,-45.71772875955171,-12.713105088949519,-6.816344487698784
USGS - 433347096113501,1997-06-02,MN,10,-66.5,-9.66,43.563025,-96.1933618,425.5227064919232,7.449999809265137,722.6700019836426,-58.391597376258076,-8.449913938206164,1457.538875,-91.46709694007261,-45.71772875955171,-12.713105088949519,-6.816344487698784
USGS - 433347096113501,1997-08-27,MN,10,-62.4,-9.13,43.563025,-96.1933618,425.5227064919232,7.449999809265137,722.6700019836426,-58.391597376258076,-8.449913938206164,1457.538875,-91.46709694007261,-45.71772875955171,-12.713105088949519,-6.816344487698784
USGS - 433352096110501,1996-04-10,MN,10,-80.9,-11.64,43.56441379,-96.1850282,424.8643706187138,7.360000133514404,723.6299953460693,-58.33033303477843,-8.442052957276472,1457.538875,-91.44920025338322,-45.7181670002582,-12.71064756633239,-6.816507523273025
USGS - 433352096110501,1996-05-22,MN,10,-67.5,-9.72,43.56441379,-96.1850282,424.8643706187138,7.360000133514404,723.6299953460693,-58.33033303477843,-8.442052957276472,1457.538875,-91.44920025338322,-45.7181670002582,-12.71064756633239,-6.816507523273025
USGS - 433352096110501,1996-08-13,MN,10,-57.5,-8.14,43.56441379,-96.1850282,424.8643706187138,7.360000133514404,723.6299953460693,-58.33033303477843,-8.442052957276472,1457.538875,-91.44920025338322,-45.7181670002582,-12.71064756633239,-6.816507523273025
USGS - 433407084460601,1986-08-04,MI,4,-66,-10,43.5686411,-84.768347,NaN,8.100000381469727,815.0200042724609,-58.86568411254546,-8.961435073619462,862.0345,-84.25170569966889,-41.91292738208058,-12.36342981586659,-6.689586835591175
USGS - 433414118561501,2017-04-18,OR,17,-125,-15.86,43.57045278,-118.9375556,1263.029564157269,7.349999904632568,278.5,-102.01900702556314,-13.868616618776622,419.9366875,-110.74184689729246,-87.51929752244594,-15.048521435671386,-11.907296986881208
USGS - 433417110492701,2011-04-25,WY,17,-133,-17.76,43.57138889,-110.8241667,1912.5266686985674,3.299999952316284,748.2300033569336,-118.81589522031778,-15.965178487821653,993.70925,-138.19319661962317,-85.94193225777153,-18.485921372136687,-11.688689862157283
USGS - 433424096120901,1997-06-02,MN,10,-69.5,-10.08,43.57330288,-96.2028066,428.5827491618409,7.449999809265137,722.6700019836426,-58.54454042988637,-8.463392303534489,1460.351875,-91.65910305599961,-45.85570362744514,-12.732812398290564,-6.827436046415696
USGS - 433424096120901,1997-08-27,MN,10,-81.1,-11.44,43.57330288,-96.2028066,428.5827491618409,7.449999809265137,722.6700019836426,-58.54454042988637,-8.463392303534489,1460.351875,-91.65910305599961,-45.85570362744514,-12.732812398290564,-6.827436046415696
USGS - 433431110501101,2011-04-25,WY,17,-140,-18.34,43.57519444,-110.8364722,1911.2679061261808,3.299999952316284,748.2300033569336,-118.60478029787176,-15.938871823799758,993.70925,-137.96600142548286,-85.75809783352555,-18.457877661014905,-11.665330133101834
USGS - 433431110501101,2011-08-26,WY,17,-135,-17.83,43.57519444,-110.8364722,1911.2679061261808,3.299999952316284,748.2300033569336,-118.60478029787176,-15.938871823799758,993.70925,-137.96600142548286,-85.75809783352555,-18.457877661014905,-11.665330133101834
USGS - 433431110501101,2011-10-17,WY,17,-132,-17.51,43.57519444,-110.8364722,1911.2679061261808,3.299999952316284,748.2300033569336,-118.60478029787176,-15.938871823799758,993.70925,-137.96600142548286,-85.75809783352555,-18.457877661014905,-11.665330133101834
USGS - 433438110495801,2005-05-12,WY,17,-135,-17.58,43.5770833,-110.8340833,1911.0027430661382,3.299999952316284,748.2300033569336,-118.37661184443824,-15.919978221058622,993.70925,-137.82150876737387,-85.38797185180131,-18.449853382825097,-11.627996520132232
USGS - 433438110495801,2005-08-24,WY,17,-133,-16.96,43.5770833,-110.8340833,1911.0027430661382,3.299999952316284,748.2300033569336,-118.37661184443824,-15.919978221058622,993.70925,-137.82150876737387,-85.38797185180131,-18.449853382825097,-11.627996520132232
